timestamp,ax,ay,az,gx,gy,gz,gnss_lat,gnss_lon,gnss_head
139.92,1.7057,-1.3481,9.8988,-0.0027,-0.0027,-0.084,52.5546223,-1.4603584999999997,244.849999999997
140.02,0.7755,-1.4564,10.1991,-0.0364,-0.0364,-0.0962,52.5546183,-1.4603724,244.902
140.12,-0.4438,-0.9881,9.8228,-0.0196,-0.0196,-0.0805,52.5546143,-1.4603864000000002,244.69100000000478
140.22,-1.2698,-0.7032,9.1018,0.0363,0.0363,-0.1026,52.5546103,-1.4604005000000004,245.02000000001982
140.32,-0.6841,-0.9948,9.3772,0.0704,0.0704,0.0146,52.5546064,-1.4604147999999995,245.70299999998002
140.42,2.7388,-0.4926,9.3318,-0.028,-0.028,-0.1612,52.5546025,-1.4604288999999997,245.97899999999592
140.52,0.5454,-0.9717,9.8063,-0.062,-0.062,-0.0931,52.5545987,-1.4604433,246.593
140.62,-0.5931,-1.0194,9.9735,0.0676,0.0676,0.0824,52.5545951,-1.4604578000000001,247.48400000000169
140.72,-0.8988,-1.2809,9.8829,-0.0265,-0.0265,0.0746,52.5545914,-1.4604723000000004,247.59900000001863
140.82,0.3569,-0.9082,9.7334,0.0108,0.0108,-0.0324,52.5545879,-1.4604868999999996,248.24199999998118
140.92,1.4287,-0.7898,9.5605,0.0342,0.0342,-0.1341,52.5545844,-1.4605015999999997,248.6609999999938
141.02,0.7836,-1.1424,10.2271,-0.0787,-0.0787,-0.0462,52.5545809,-1.4605163,248.894
141.12,0.1899,-0.68,9.7147,-0.0608,-0.0608,-0.019,52.5545775,-1.4605312000000001,249.2910000000019
141.22,0.1531,-0.8372,9.5917,0.0172,0.0172,0.0135,52.5545741,-1.4605460000000003,249.4229999999935
141.32,1.1427,-0.3829,9.7446,0.065,0.065,-0.0977,52.5545706,-1.4605609999999993,249.1980000000066
141.42,0.6865,-0.94,9.513,-0.048,-0.048,-0.0109,52.5545672,-1.4605758999999998,249.15500000000063
141.52,-0.5108,-0.702,9.6589,-0.0426,-0.0426,0.0321,52.5545637,-1.4605907,249.225
141.62,-0.8063,-0.346,9.9117,-0.0246,-0.0246,0.0809,52.5545602,-1.4606057000000001,248.8860000000036
141.72,1.5086,0.2985,9.0783,0.0042,0.0042,0.0294,52.5545567,-1.4606207000000004,249.13499999999962
141.82,1.3444,0.6913,9.6798,-0.0172,-0.0172,-0.0342,52.5545532,-1.4606357999999995,249.12200000000038
141.92,0.9183,-0.657,9.4566,0.0269,0.0269,0.0552,52.5545498,-1.4606507999999998,249.43099999999544
142.02,0.4724,-0.631,9.8176,0.0207,0.0207,0.0913,52.5545463,-1.460666,249.4
142.12,0.1817,0.0387,9.8416,-0.0095,-0.0095,0.0225,52.5545428,-1.4606811000000002,249.2449999999964
142.219,-1.2763,-0.2689,9.9222,0.0308,0.0308,-0.089,52.554539335,-1.4606960490000003,248.99848999999284
142.32,-0.8182,-0.1521,9.9379,0.0284,0.0284,0.0468,52.5545357,-1.4607112999999996,248.91200000000248
142.42,1.2865,0.9614,9.3067,0.0326,0.0326,0.1061,52.5545321,-1.4607263999999995,248.9599999999993
142.52,1.3259,0.3482,9.446,0.0873,0.0873,0.1611,52.554528600000005,-1.4607414,248.841
142.62,-0.4514,-0.2453,9.9151,0.0125,0.0125,0.0228,52.554525,-1.4607564000000002,248.5770000000018
142.72,-1.5354,-0.6278,9.9154,-0.0235,-0.0235,-0.1505,52.5545214,-1.4607715000000003,248.70099999999456
142.82,1.258,0.8562,9.9385,-0.0189,-0.0189,-0.0963,52.5545178,-1.4607865999999994,248.5140000000055
142.92,2.0349,0.4066,9.5958,-0.0164,-0.0164,0.033,52.5545142,-1.4608014999999999,248.41700000000142
143.02,0.1385,0.0695,10.0353,0.0364,0.0364,0.0677,52.5545105,-1.4608163,248.226
143.119,-0.4078,-1.1724,10.2185,0.0771,0.0771,0.0617,52.554506936,-1.4608310510000002,248.08937999999802
143.219,-0.2841,0.0286,9.6974,-0.0314,-0.0314,0.0003,52.554503237,-1.4608459510000003,248.1157200000008
143.32,1.0972,-0.1446,9.9865,0.0115,0.0115,-0.0525,52.5544995,-1.4608607999999994,248.01300000000302
143.42,0.3865,-0.2125,10.1475,-0.0914,-0.0914,-0.1231,52.554496,-1.4608754999999998,248.37099999999472
143.52,-0.1365,-0.2136,10.1481,0.0087,0.0087,0.0988,52.5544923,-1.4608902,247.92
143.62,0.0212,0.2206,9.3901,0.0633,0.0633,-0.0105,52.5544887,-1.4609049,248.14299999999892
143.72,-1.0183,-0.1654,9.9616,0.029,0.029,0.0328,52.5544851,-1.4609195000000004,248.06799999999947
143.82,-0.5084,-0.299,10.2182,-0.0282,-0.0282,0.0189,52.5544815,-1.4609339999999997,248.04900000000058
143.92,0.6106,-0.2292,9.2719,0.0305,0.0305,-0.0026,52.5544779,-1.4609486000000003,248.12499999999886
144.02,1.202,-0.6866,8.9069,-0.036,-0.036,-0.0594,52.5544743,-1.4609629,247.916
144.12,0.4416,-1.928,9.744,-0.0995,-0.0995,-0.0945,52.5544707,-1.4609773000000001,248.13699999999815
144.219,-1.3802,-2.2466,10.2599,-0.0103,-0.0103,0.0062,52.554467136,-1.4609916550000004,248.01126999999633
144.32,-0.5869,-1.7719,10.1149,0.0009,0.0009,0.1406,52.5544635,-1.4610060999999996,247.8460000000048
144.42,1.7482,-0.9108,9.2638,0.0022,0.0022,0.076,52.5544599,-1.4610203999999998,247.9349999999987
144.52,1.5219,1.8452,9.6548,0.0537,0.0537,0.1354,52.5544564,-1.4610345,247.798
144.62,-1.1252,0.9875,9.7587,-0.0999,-0.0999,-0.0635,52.5544528,-1.4610487000000003,247.90200000000107
144.72,-2.4275,-0.9544,9.9625,-0.023,-0.023,-0.1983,52.5544493,-1.4610628000000005,247.9770000000192
144.82,-1.1653,-3.1875,8.6496,-0.0455,-0.0455,-0.0189,52.5544458,-1.4610768999999995,248.63899999998063
144.92,0.1274,-1.8958,9.5354,-0.0112,-0.0112,0.1242,52.5544423,-1.4610909999999997,248.03900000000885
145.02,-0.5356,-0.4472,9.9782,0.0421,0.0421,0.0057,52.5544389,-1.4611051000000002,248.257
145.12,-1.1912,-0.383,10.393,-0.1311,-0.1311,-0.0411,52.5544354,-1.4611191000000001,248.0190000000042
145.22,0.9787,-2.2724,9.5378,0.0366,0.0366,0.0135,52.554432,-1.4611331000000005,248.31
145.32,0.6733,-0.5318,9.9902,0.0058,0.0058,-0.0672,52.5544286,-1.4611469999999995,248.31
145.42,0.6473,-1.0709,10.2588,-0.0435,-0.0435,-0.0005,52.554425300000005,-1.4611608999999999,248.40099999999867
145.52,0.3817,-1.3139,9.9294,0.0448,0.0448,-0.1131,52.5544219,-1.4611748,248.376
145.62,-0.6374,-0.0961,10.0587,-0.0378,-0.0378,0.0624,52.5544186,-1.4611885,248.62499999999594
145.72,-0.2579,-1.9165,9.8374,0.076,0.076,-0.0961,52.5544153,-1.4612023000000005,248.3450000000035
145.819,-0.5122,-0.6973,9.8747,-0.0451,-0.0451,0.042,52.554412033,-1.4612157639999996,248.46478999999653
145.92,-1.1615,-0.2701,9.7983,0.0267,0.0267,-0.0649,52.5544087,-1.4612293999999997,248.69099999999668
146.021,-1.004,-1.4242,9.5364,-0.0481,-0.0481,0.1233,52.554405468,-1.4612430339999998,248.52201999999997
146.12,-2.5111,0.4263,9.6631,-0.0249,-0.0249,0.0206,52.5544023,-1.4612563000000003,248.6229999999942
146.22,-2.0189,0.096,9.8133,0.0226,0.0226,-0.0959,52.554399,-1.4612696000000005,248.2230000000026
146.32,0.1608,0.2403,10.0676,0.07,0.07,0.0952,52.5543959,-1.4612825999999997,248.3119999999974
146.42,-0.854,0.5413,10.6484,-0.0054,-0.0054,0.0407,52.5543926,-1.4612955999999997,247.88400000000632
146.52,-2.2237,-0.344,9.4067,0.0986,0.0986,0.1122,52.5543895,-1.4613084,248.136
146.62,-0.7485,-0.9943,9.5438,-0.0579,-0.0579,0.0992,52.5543864,-1.4613211000000002,248.16299999998995
146.72,0.6014,0.338,9.4113,-0.037,-0.037,-0.1351,52.5543832,-1.4613336000000003,247.46800000000593
146.82,0.1759,0.0617,9.6186,-0.0483,-0.0483,-0.0404,52.5543801,-1.4613459999999994,247.672999999994
146.92,-0.7914,-0.0896,10.095,-0.0138,-0.0138,0.1551,52.5543769,-1.4613581999999998,247.0710000000089
147.019,-1.4064,-1.6541,9.618,0.0511,0.0511,0.1471,52.554373831,-1.46137008,247.11654
147.119,-2.281,-1.8292,10.1958,0.0436,0.0436,0.0796,52.554370632,-1.4613819810000002,246.357669999989
147.221,0.3489,-1.4005,10.1632,0.019,0.019,-0.1858,52.554367467999995,-1.4613938150000003,246.1479499999771
147.32,0.9999,0.33,10.1551,0.0522,0.0522,-0.1337,52.5543643,-1.4614051999999997,245.35100000002356
147.42,-1.7623,1.6971,10.5905,-0.1147,-0.1147,0.2171,52.554361,-1.4614164999999997,244.78800000000834
147.52,-1.9909,-0.3032,10.3372,0.0048,0.0048,0.0487,52.5543579,-1.4614275,244.888
147.62,-0.4026,0.2948,10.4911,-0.0352,-0.0352,0.1584,52.5543546,-1.4614383000000002,243.4489999999907
147.72,-1.8292,-2.5655,10.4809,-0.0316,-0.0316,-0.0038,52.5543512,-1.4614490000000004,242.80599999998103
147.82,-0.0154,-1.4269,10.4929,0.093,0.093,0.0488,52.5543478,-1.4614594999999997,242.1510000000192
147.92,0.156,-1.315,9.8546,-0.0956,-0.0956,0.0562,52.5543444,-1.4614697999999997,241.13300000001504
148.023,-4.0324,-2.3866,12.1734,0.0829,0.0829,0.1459,52.554340794999995,-1.461480197,240.58984999999976
148.12,-6.0191,-1.7395,10.8433,-0.0563,-0.0563,-0.2986,52.5543374,-1.4614898,239.80899999997803
148.22,-2.8311,-0.9056,10.9619,-0.1374,-0.1374,-0.384,52.5543337,-1.4614995000000002,238.29099999999374
148.32,4.0083,-0.7855,10.2501,-0.0472,-0.0472,0.1805,52.5543301,-1.4615089999999997,238.0750000000063
148.42,-0.7979,-1.1539,9.0915,0.0353,0.0353,0.4286,52.5543264,-1.4615181999999998,236.6610000000209
148.52,-5.7387,-3.3642,9.3792,-0.0599,-0.0599,-0.0181,52.55432270000001,-1.4615272,236.19
148.62,-3.4285,-4.43,9.1597,-0.0636,-0.0636,-0.3823,52.5543189,-1.4615359000000003,234.69899999998836
148.72,4.7477,-3.3946,8.8674,-0.0526,-0.0526,-0.0501,52.5543151,-1.4615445,233.89599999995522
148.82,4.7524,-3.0211,8.8444,0.06,0.06,0.1967,52.5543112,-1.4615527999999998,232.3520000000452
148.92,-0.8716,-3.3692,9.9221,0.078,0.078,0.2633,52.5543072,-1.4615608999999998,231.0930000000186
149.02,-3.0242,-3.5099,9.8033,0.0397,0.0397,0.0119,52.5543031,-1.4615688,230.012
149.12,-4.0277,-0.1346,10.5351,-0.0797,-0.0797,-0.2256,52.5542991,-1.4615763999999998,228.61999999999261
149.22,0.728,2.2578,8.8816,-0.1115,-0.1115,-0.0184,52.55429490000001,-1.4615840000000002,228.1099999999599
149.324,0.6086,2.8276,8.8904,0.0694,0.0694,-0.0816,52.554290528,-1.4615915839999998,226.67104000003988
149.42,-3.3849,2.5484,9.65,0.1786,0.1786,-0.0525,52.5542864,-1.4615984,225.32800000002067
149.519,-2.994,0.5895,9.7033,0.0222,0.0222,0.1591,52.554281945,-1.4616054289999998,224.2617700000002
149.62,-1.1755,-1.2003,9.8844,0.052,0.052,-0.1853,52.5542775,-1.4616122,223.36199999998732
149.72,4.1721,-1.8507,8.6672,-0.1245,-0.1245,-0.2683,52.5542731,-1.4616189000000002,222.4879999999552
149.82,1.191,-1.709,9.6968,-0.1782,-0.1782,-0.0006,52.554268500000006,-1.4616253999999997,220.94300000004523
149.92,-0.7148,-0.4412,10.0995,0.1107,0.1107,-0.0341,52.55426380000001,-1.4616317,219.87700000001576
150.02,-1.5399,1.2727,10.6447,-0.0209,-0.0209,0.1281,52.5542593,-1.4616379,219.612
150.12,3.677,-2.1905,10.6323,-0.0317,-0.0317,-0.0346,52.5542545,-1.461644,218.19799999999174
150.22,3.3091,-1.6997,9.8916,0.0216,0.0216,-0.2619,52.5542497,-1.4616500000000001,217.6269999999609
150.321,-0.5982,0.1076,9.9978,0.0467,0.0467,0.0099,52.554244952000005,-1.4616557559999996,216.2715300000188
150.42,-1.2359,1.9279,9.9286,0.0509,0.0509,0.0884,52.5542402,-1.4616613,215.63100000000955
150.52,-1.9368,0.6318,9.2332,-0.0103,-0.0103,0.03,52.5542353,-1.4616668,214.311
150.62,0.9354,-1.8109,9.3123,-0.1056,-0.1056,-0.0502,52.5542305,-1.4616721,214.01699999999326
150.72,0.2494,1.0059,9.6371,-0.0142,-0.0142,-0.0799,52.5542256,-1.4616775000000002,213.5529999999738
150.82,-1.1337,0.9179,11.0586,-0.0868,-0.0868,0.0597,52.5542206,-1.4616826999999997,212.64900000002646
150.92,-3.9312,0.2885,9.9775,0.0204,0.0204,0.2173,52.5542157,-1.4616879,212.7579999999984
151.021,-4.3761,1.7109,10.2597,0.1394,0.1394,0.0399,52.55421055000001,-1.461693051,211.12073999999993
151.12,-4.299,0.372,11.0519,-0.0942,-0.0942,-0.2072,52.5542056,-1.4616981,211.88699999999204
151.221,2.4285,0.5915,9.7668,-0.0475,-0.0475,-0.1833,52.554200548000004,-1.4617031510000003,211.33537999999254
151.319,1.7965,1.2789,9.1821,0.141,0.141,0.011,52.554195451999995,-1.4617081489999997,211.07862000000753
151.42,-2.5494,0.4745,10.2474,-0.0531,-0.0531,0.0979,52.5541903,-1.4617132,210.52300000000818
151.52,-2.8234,1.2308,9.9691,0.1334,0.1334,-0.0326,52.5541851,-1.4617183,210.671
151.62,-0.8604,0.9837,10.0603,-0.0204,-0.0204,-0.106,52.5541799,-1.4617235,211.47999999998672
151.72,1.2106,0.4614,9.893,0.0405,0.0405,-0.0708,52.5541746,-1.4617287000000003,210.5650000000151
151.82,-0.0403,-0.4486,10.099,-0.0432,-0.0432,-0.0115,52.5541693,-1.4617338999999996,211.08599999998475
151.92,0.1198,-0.336,9.96,0.0562,0.0562,0.021,52.554164,-1.4617394,211.58799999999258
152.02,-0.0169,-0.4946,10.5846,-0.1505,-0.1505,-0.0492,52.5541586,-1.4617447,211.446
152.12,1.2925,0.8798,9.1194,0.0317,0.0317,-0.1193,52.5541533,-1.4617503,212.40200000000613
152.22,2.3322,0.2643,9.2309,-0.0639,-0.0639,0.0335,52.5541479,-1.4617560000000003,212.82500000001707
152.319,2.404,1.0745,8.9078,0.0997,0.0997,0.087,52.554142553999995,-1.4617618409999997,213.40810999998305
152.42,-0.6539,1.99,9.9615,-0.0243,-0.0243,0.0268,52.5541372,-1.4617682,215.49199999996927
152.52,-0.6473,1.6826,8.7178,0.1246,0.1246,-0.065,52.5541321,-1.4617745,216.558
152.62,-1.3002,0.5539,10.0998,-0.0408,-0.0408,0.0397,52.554127,-1.4617811,218.028000000026
152.72,0.0533,2.741,9.3273,0.0197,0.0197,0.1461,52.554122,-1.4617881000000001,219.82200000004062
152.82,-0.191,1.2765,10.3899,-0.1593,-0.1593,0.0764,52.554117,-1.4617952999999997,221.222999999959
152.92,-0.3682,1.7788,9.4474,0.0426,0.0426,0.0038,52.554112100000005,-1.4618028999999997,222.60799999997954
153.02,-0.8948,1.7373,9.8431,0.0536,0.0536,-0.0863,52.55410729999999,-1.4618105,223.894
153.12,0.7826,-0.7005,10.2836,-0.1906,-0.1906,0.0022,52.5541027,-1.4618185000000001,225.86600000002673
153.22,0.2873,0.7199,11.0347,0.1439,0.1439,0.0299,52.554098200000006,-1.4618267000000003,227.71000000003576
153.32,1.3827,0.1958,10.5732,-0.0803,-0.0803,0.1079,52.5540937,-1.4618351999999997,228.94299999996392
153.42,0.904,-0.2719,10.7941,0.1222,0.1222,-0.0544,52.5540894,-1.4618440999999998,231.06999999996856
153.52,0.239,-1.7689,10.622,0.0417,0.0417,-0.0928,52.5540853,-1.4618532000000002,233.27
153.62,0.0822,-0.7525,10.914,0.1115,0.1115,-0.0674,52.5540814,-1.4618626000000001,235.2480000000176
153.72,1.0295,0.9459,10.2945,-0.0598,-0.0598,-0.0246,52.5540776,-1.4618721999999997,236.46300000005903
153.82,0.9212,-1.3421,9.6602,-0.0661,-0.0661,0.0392,52.554073900000006,-1.4618821999999998,238.4989999999404
153.92,2.107,0.8328,9.3575,0.0338,0.0338,-0.197,52.5540706,-1.4618924999999998,241.17499999996045
154.02,-0.8998,-1.2726,10.4499,-0.0365,-0.0365,0.0879,52.5540673,-1.4619029,242.361
154.12,-1.5815,1.2313,10.5423,0.0776,0.0776,0.0215,52.5540642,-1.4619136000000001,244.99500000003582
154.22,-1.2959,1.3897,10.2779,0.0207,0.0207,-0.0005,52.5540615,-1.4619246000000001,247.4650000000416
154.32,-0.7,-0.5344,9.5071,0.033,0.033,-0.0328,52.5540589,-1.4619357,248.899999999958
154.42,-0.0793,1.3128,9.335,0.074,0.074,-0.019,52.5540566,-1.4619471999999998,251.1859999999662
154.52,0.2966,0.1633,9.1991,-0.0012,-0.0012,0.105,52.5540546,-1.4619588,253.924
154.619,-0.7444,1.3595,9.6188,-0.0915,-0.0915,0.0209,52.554052818,-1.4619703830000002,255.75649000002647
154.719,-0.0665,-0.8342,10.0311,0.1348,0.1348,-0.088,52.554051216000005,-1.4619824790000004,257.8114300000592
154.82,-0.8018,-0.227,10.6699,-0.0024,-0.0024,-0.1094,52.5540499,-1.4619946999999993,259.55699999994954
154.92,2.6313,-0.5703,9.9916,0.0162,0.0162,-0.0741,52.5540489,-1.4620069999999996,261.858999999966
155.02,1.4318,0.8117,9.2918,-0.0708,-0.0708,0.0492,52.5540479,-1.4620195,262.659
155.12,-1.8472,0.8467,10.2916,0.0643,0.0643,0.2004,52.554047100000005,-1.4620321,264.13900000000655
155.22,-2.0334,0.0272,10.3221,0.0239,0.0239,-0.0993,52.5540464,-1.4620447000000005,264.5910000000164
155.32,3.6172,0.5437,8.6282,-0.0845,-0.0845,-0.152,52.5540457,-1.4620574999999996,265.15599999998346
155.42,4.4113,0.4103,9.0687,0.004,0.004,0.0393,52.554045,-1.4620703999999995,264.63500000000766
155.52,-3.9839,1.5027,9.3144,0.094,0.094,0.1504,52.5540444,-1.4620834,265.899
155.62,-2.2801,1.4464,10.0013,0.084,0.084,0.2871,52.5540438,-1.4620965000000001,265.2640000000042
155.72,1.4708,1.786,8.9151,0.0687,0.0687,-0.1178,52.5540432,-1.4621096000000005,265.55599999998697
155.82,2.0757,0.5435,10.1505,0.0064,0.0064,-0.1235,52.5540425,-1.4621226999999997,265.10700000001316
155.92,-0.7794,0.4165,9.5996,-0.0602,-0.0602,-0.2006,52.5540417,-1.4621360999999997,264.87300000000346
156.019,-2.0778,-0.4906,10.172,0.0592,0.0592,0.1913,52.554040809,-1.462149168,263.53254000000027
156.119,-0.6216,-0.1815,9.8349,0.0154,0.0154,0.1935,52.554039810000006,-1.4621625660000002,263.31604999999706
156.219,4.2062,0.406,9.8151,0.0014,0.0014,0.081,52.554038711,-1.4621759660000007,262.5497199999778
156.319,3.2639,1.6339,9.5986,-0.0004,-0.0004,-0.1477,52.554037512,-1.4621891679999994,261.2490600000375
156.42,-1.5989,-0.5789,10.3075,-0.082,-0.082,-0.0649,52.5540361,-1.4622027999999998,260.8370000000059
156.52,0.97,1.1676,10.0832,0.0706,0.0706,-0.1233,52.5540347,-1.4622161,259.976
156.62,3.1954,1.3149,10.7632,-0.0212,-0.0212,0.0868,52.554033200000006,-1.4622296000000001,259.65099999999114
156.72,-0.9345,-0.384,10.6266,-0.0234,-0.0234,0.1357,52.5540316,-1.4622432000000005,259.0409999999731
156.82,-2.2249,0.5023,10.2192,-0.0177,-0.0177,-0.0207,52.5540298,-1.4622565999999995,258.11300000002717
156.92,0.7899,1.3003,9.6222,0.0005,0.0005,0.0319,52.554028,-1.4622701,257.6890000000063
157.02,2.521,3.4264,9.3557,-0.0694,-0.0694,-0.2118,52.5540261,-1.4622835,257.03
157.12,-0.9974,1.5309,9.9102,0.0256,0.0256,-0.1451,52.55402419999999,-1.4622971000000002,256.58699999999305
157.22,-0.1672,0.334,9.243,0.0082,0.0082,0.0412,52.554022100000005,-1.4623105000000005,256.10699999998104
157.32,-0.9833,-0.5912,10.4976,0.0121,0.0121,0.0503,52.55402,-1.4623238999999995,255.45200000001918
157.42,2.3993,0.7512,9.5711,-0.0877,-0.0877,0.0134,52.5540178,-1.4623373,254.88300000000842
157.52,2.091,1.0547,9.4744,-0.0465,-0.0465,-0.1212,52.5540154,-1.4623503999999998,253.359
157.62,-1.4646,2.0696,10.2006,-0.0056,-0.0056,-0.0981,52.5540129,-1.4623636000000002,252.74599999998642
157.72,-1.2778,1.574,10.247,0.0446,0.0446,0.0849,52.5540103,-1.4623766000000002,251.80799999996105
157.819,1.1868,1.1335,9.3167,-0.029,-0.029,0.1344,52.554007528,-1.4623892719999996,250.4784300000386
157.92,0.5945,0.7862,9.7273,0.0871,0.0871,0.0992,52.5540046,-1.4624020999999996,249.6060000000127
158.02,-0.4423,2.2838,9.8779,-0.09,-0.09,-0.0253,52.55400169999999,-1.4624146,249.226
158.119,-2.2434,1.5131,10.5231,-0.0603,-0.0603,-0.0616,52.55399873,-1.462426876,248.19441999998512
158.22,-0.6473,2.0613,9.9658,-0.0275,-0.0275,0.0864,52.5539954,-1.4624393000000004,246.8149999999676
158.319,-1.0535,2.3212,10.0089,0.1561,0.1561,-0.0669,52.553992034000004,-1.4624513779999997,245.70818000003214
158.42,0.0953,2.3292,9.5244,-0.0589,-0.0589,0.0189,52.5539885,-1.4624633999999999,244.23400000002164
158.52,0.4933,2.1745,9.6343,0.113,0.113,-0.192,52.5539849,-1.4624752,243.241
158.621,-1.0574,1.1894,10.0638,-0.0077,-0.0077,0.1371,52.553981061,-1.4624869150000002,242.08305999998538
158.72,-1.4162,0.8126,10.1794,-0.0512,-0.0512,0.1007,52.5539772,-1.4624983000000003,241.0989999999915
158.82,1.6825,0.8174,9.8592,-0.0333,-0.0333,0.1239,52.5539733,-1.4625096999999994,240.8060000000086
158.92,1.0343,1.1207,9.7052,0.0037,0.0037,-0.0801,52.5539692,-1.4625209999999997,239.6030000000178
159.021,0.9671,1.0947,9.979,0.0202,0.0202,-0.0858,52.553965259,-1.4625323119999998,239.72791000000007
159.12,-0.2868,1.1052,9.6024,-0.0644,-0.0644,0.0824,52.5539612,-1.4625434000000004,239.02600000000066
159.22,-0.9925,1.7281,9.932,0.0512,0.0512,-0.0673,52.553957100000005,-1.4625545000000002,239.07199999998107
159.32,-0.0847,1.9456,9.5399,-0.0944,-0.0944,0.0345,52.5539529,-1.4625656999999999,238.41900000001914
159.42,-0.6331,2.0986,9.5379,0.0411,0.0411,0.0025,52.55394880000001,-1.4625767999999997,238.61299999999713
159.52,-0.0378,1.001,9.4852,0.0993,0.0993,-0.0654,52.55394449999999,-1.4625878,237.778
159.62,-0.6169,2.0047,9.3052,-0.0287,-0.0287,-0.0411,52.55394020000001,-1.4625989000000001,237.7080000000006
159.72,-1.2168,2.1591,9.6569,0.1047,0.1047,-0.1457,52.553936,-1.4626099000000001,237.74899999997734
159.82,-0.7983,0.632,8.893,-0.0058,-0.0058,0.0909,52.553931600000006,-1.4626207999999998,236.96800000002284
159.921,-0.6322,2.9428,9.0145,-0.0685,-0.0685,0.0623,52.553927156,-1.462631809,236.53740000000525
160.02,-0.7141,2.5594,9.5674,-0.0383,-0.0383,0.0197,52.5539228,-1.4626426,236.181
160.12,-0.5893,2.3014,8.6105,-0.0361,-0.0361,0.1415,52.5539183,-1.4626535,235.73099999999806
160.22,-1.1825,2.3617,9.5282,0.0412,0.0412,-0.1084,52.5539137,-1.4626644000000004,235.5979999999974
160.321,0.0528,1.2372,9.7459,0.0246,0.0246,-0.0956,52.553909154,-1.4626753079999997,235.50237000001638
160.42,1.3756,1.8549,9.7372,-0.0176,-0.0176,0.1213,52.5539046,-1.462686,234.94500000000832
160.52,2.0817,1.7382,9.9326,0.0679,0.0679,-0.0942,52.553899900000005,-1.4626967,234.565
160.62,2.5084,1.9702,9.7676,-0.0491,-0.0491,-0.1945,52.5538953,-1.4627075000000003,234.68799999998907
160.72,-0.0478,1.8897,9.8189,-0.0628,-0.0628,-0.0635,52.5538905,-1.4627181000000002,233.93500000000233
160.82,-3.4912,1.2329,10.584,0.0185,0.0185,0.1303,52.5538858,-1.4627288999999999,234.01499999999766
160.92,-0.9751,1.7037,9.9726,0.0576,0.0576,0.0056,52.5538811,-1.4627395999999997,234.24999999999653
161.02,5.1098,2.8598,8.5809,-0.0672,-0.0672,-0.3674,52.5538764,-1.4627503000000002,233.987
161.12,3.6253,2.1434,9.4638,-0.0448,-0.0448,-0.2314,52.5538716,-1.4627609000000001,233.77499999999918
161.22,-1.8942,1.6906,10.6771,0.1105,0.1105,0.3864,52.5538669,-1.4627716000000002,233.71799999999612
161.32,-4.1331,0.6431,10.7698,0.1387,0.1387,0.4053,52.5538621,-1.4627821999999997,233.5850000000039
161.42,6.6213,2.2504,8.4201,0.1328,0.1328,0.2423,52.5538574,-1.4627926999999998,233.14600000000647
161.52,7.2355,3.2279,8.9074,-0.0319,-0.0319,-0.2679,52.5538526,-1.4628032,233.563
161.62,1.3773,0.7668,10.3969,-0.093,-0.093,-0.1808,52.5538477,-1.4628136000000003,232.4990000000006
161.72,-3.0246,0.9675,10.9719,-0.0259,-0.0259,0.1502,52.55384289999999,-1.4628240000000001,232.54099999999917
161.82,0.7194,0.9337,10.1131,0.1223,0.1223,0.2226,52.5538381,-1.4628342999999997,232.51300000000083
161.92,3.6655,1.8701,9.5648,-0.0103,-0.0103,0.1816,52.5538332,-1.4628444999999999,231.99100000000772
162.02,2.2454,1.6619,9.8186,-0.0495,-0.0495,-0.1775,52.5538284,-1.4628545,231.633
162.12,0.2715,1.5842,10.5604,-0.1106,-0.1106,-0.124,52.5538236,-1.4628645,231.55899999999116
162.22,-0.5283,1.3404,10.0568,0.0538,0.0538,-0.0123,52.5538187,-1.4628744000000002,230.94799999999276
162.32,2.82,1.8862,9.7935,0.0242,0.0242,0.1153,52.5538139,-1.4628840999999997,230.6980000000073
162.419,3.114,1.8342,9.712,-0.0475,-0.0475,0.0225,52.553809049,-1.4628935049999998,230.05450000000954
162.52,1.6441,1.7133,10.1127,-0.0132,-0.0132,-0.136,52.5538042,-1.4629031,230.223
162.62,0.2805,1.5063,9.6278,0.0314,0.0314,-0.0867,52.5537994,-1.4629125000000003,229.83199999999823
162.72,1.1851,1.5842,9.5459,-0.0469,-0.0469,0.0175,52.5537946,-1.4629219000000002,229.7109999999965
162.82,2.596,1.3626,9.1353,0.0706,0.0706,0.0742,52.5537898,-1.4629309999999998,229.5890000000036
162.92,2.4236,1.4959,9.3626,0.0248,0.0248,-0.0112,52.5537851,-1.4629399999999997,229.16700000000623
163.02,1.6955,1.2966,9.7128,-0.0213,-0.0213,-0.0549,52.5537804,-1.4629488,228.906
163.12,0.7236,0.4073,10.2991,-0.0402,-0.0402,-0.1031,52.5537758,-1.4629575000000001,228.50700000000208
163.22,2.5138,1.0814,9.9959,0.0718,0.0718,-0.0358,52.5537712,-1.4629660000000002,228.64999999998244
163.32,2.6143,1.4087,9.7774,0.0681,0.0681,0.092,52.5537666,-1.4629743999999998,228.04400000001775
163.42,0.4108,0.3333,10.1518,-0.0015,-0.0015,0.1455,52.5537621,-1.4629825999999997,228.08299999999943
163.52,-0.0439,0.5618,10.1271,0.0315,0.0315,0.0319,52.5537576,-1.4629908,227.625
163.62,0.1143,0.7984,10.1627,-0.0008,-0.0008,-0.0856,52.553753,-1.4629989000000003,227.5309999999975
163.719,3.0991,1.4345,9.6915,0.049,0.049,-0.1099,52.553748545000005,-1.4630069190000001,227.359729999995
